MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,DL,0106,2028-07-17,00022089,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164626,00001964,O,AIRPORT,0000
300,DL,0106,2028-07-20,00022255,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164480,00004498,O,AIRPORT,0000
300,AZ,0555,2028-07-18,00022630,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164390,00001668,O,AIRPORT,0000
300,LH,0400,2028-07-14,00021372,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164400,00002356,O,AIRPORT,0000
300,JL,0407,2028-08-28,00021495,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164403,00002969,O,AIRPORT,0000
300,LH,0400,2028-07-26,00023737,00004176,O,AIRPORT,0000
300,JL,0407,2028-09-10,00023459,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164387,00004403,O,AIRPORT,0000
300,AA,0017,2028-07-02,00019449,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164620,00003742,O,AIRPORT,0000
300,AA,0017,2028-06-30,00018967,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164492,00000476,O,AIRPORT,0000
300,LH,0400,2028-07-10,00020631,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164465,00000714,O,AIRPORT,0000
300,QF,0005,2028-04-11,00003361,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164407,00000736,O,AIRPORT,0000
300,AA,0017,2028-04-11,00003107,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164591,00002374,O,AIRPORT,0000
300,AZ,0555,2028-04-08,00002707,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164483,00002133,O,AIRPORT,0000
300,AA,0017,2028-04-08,00002836,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164536,00003291,O,AIRPORT,0000
300,AZ,0555,2028-05-16,00010219,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164484,00003820,O,AIRPORT,0000
300,AZ,0555,2028-05-12,00009389,00004176,O,AIRPORT,0000
300,AA,0017,2028-05-23,00011366,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164477,00002450,O,AIRPORT,0000
300,AA,0017,2028-05-21,00011044,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164618,00002450,O,AIRPORT,0000
300,LH,0400,2028-05-22,00011137,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164490,00002255,O,AIRPORT,0000
300,UA,0007,2028-05-15,00007086,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164402,00003967,O,AIRPORT,0000
300,AA,0017,2028-04-29,00006947,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164444,00002086,O,AIRPORT,0000
300,UA,0007,2028-05-20,00007554,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164398,00002086,O,AIRPORT,0000
300,AA,0017,2028-04-29,00006643,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164521,00004057,O,AIRPORT,0000
300,AA,0017,2028-05-03,00007730,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164439,00002827,O,AIRPORT,0000
300,UA,0941,2028-07-23,00041078,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164436,00002563,O,AIRPORT,0000
300,DL,0106,2028-11-02,00037145,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164462,00000039,O,AIRPORT,0000
300,UA,0941,2028-07-03,00038761,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164440,00002505,O,AIRPORT,0000
300,AA,0017,2028-10-31,00038183,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164555,00004287,O,AIRPORT,0000
300,DL,1699,2028-04-01,00038377,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164420,00002184,O,AIRPORT,0000
300,AA,0026,2028-05-23,00046741,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164556,00002854,O,AIRPORT,0000
300,JL,0408,2028-10-03,00048055,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164616,00000043,O,AIRPORT,0000
300,AZ,0788,2028-05-16,00048045,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164442,00000535,O,AIRPORT,0000
300,LH,0401,2028-05-10,00048243,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164571,00001884,O,AIRPORT,0000
300,QF,0006,2028-05-03,00043324,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164580,00000401,O,AIRPORT,0000
300,AA,0026,2028-04-26,00043190,00004176,O,AIRPORT,0000
300,AA,0026,2028-04-26,00043210,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164432,00001236,O,AIRPORT,0000
300,UA,0941,2028-08-25,00044843,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164478,00004311,O,AIRPORT,0000
300,LH,0401,2028-04-25,00045484,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164481,00000583,O,AIRPORT,0000
300,UA,0941,2028-08-21,00044303,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164535,00000400,O,AIRPORT,0000
300,LH,0401,2028-04-20,00044719,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164422,00001085,O,AIRPORT,0000
300,AZ,0788,2028-04-28,00044445,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164458,00001076,O,AIRPORT,0000
300,QF,0006,2028-05-12,00044408,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164575,00003761,O,AIRPORT,0000
300,DL,0106,2028-08-22,00028787,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164413,00003847,O,AIRPORT,0000
300,JL,0408,2028-04-21,00029872,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164499,00002254,O,AIRPORT,0000
300,LH,0400,2028-08-26,00029886,00004176,O,AIRPORT,0000
300,JL,0408,2028-04-18,00029802,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164553,00003599,O,AIRPORT,0000
300,AZ,0555,2028-08-23,00029285,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164429,00000472,O,AIRPORT,0000
300,AZ,0555,2028-08-20,00029226,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164424,00003204,O,AIRPORT,0000
300,UA,0941,2028-04-07,00029041,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164613,00002765,O,AIRPORT,0000
300,JL,0408,2028-04-18,00029623,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164494,00004363,O,AIRPORT,0000
300,JL,0408,2028-04-16,00029412,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164451,00003982,O,AIRPORT,0000
300,QF,0005,2028-08-03,00025459,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164569,00003121,O,AIRPORT,0000
300,JL,0407,2028-09-19,00024567,00004176,O,AIRPORT,0000
300,JL,0407,2028-09-17,00024403,00004176,O,AIRPORT,0000
300,LH,0400,2028-08-12,00027246,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164447,00004329,O,AIRPORT,0000
300,AZ,0555,2028-08-05,00025983,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164500,00003166,O,AIRPORT,0000
300,AZ,0555,2028-09-16,00034456,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164590,00002408,O,AIRPORT,0000
300,LH,0400,2028-09-15,00034850,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164601,00000042,O,AIRPORT,0000
300,UA,0941,2028-05-19,00033796,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164531,00000744,O,AIRPORT,0000
300,DL,0106,2028-09-16,00033878,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164437,00003746,O,AIRPORT,0000
300,JL,0408,2028-06-11,00035720,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164463,00004112,O,AIRPORT,0000
300,DL,0106,2028-10-08,00036336,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164526,00002039,O,AIRPORT,0000
300,LH,0400,2028-09-19,00035451,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164527,00003873,O,AIRPORT,0000
300,AZ,0555,2028-09-05,00031930,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164435,00003528,O,AIRPORT,0000
300,AA,0017,2028-08-29,00030773,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164576,00000614,O,AIRPORT,0000
300,DL,0106,2028-09-02,00031016,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164564,00003537,O,AIRPORT,0000
300,LH,0400,2028-09-08,00032821,00004176,O,AIRPORT,0000
300,DL,0106,2028-09-11,00033008,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164596,00002583,O,AIRPORT,0000
300,DL,1699,2028-08-13,00064523,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164421,00002404,O,AIRPORT,0000
300,QF,0006,2028-09-21,00062775,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164416,00001533,O,AIRPORT,0000
300,LH,0401,2028-07-21,00062471,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164594,00000943,O,AIRPORT,0000
300,DL,1699,2028-05-31,00050162,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-18,00164513,00004109,O,AIRPORT,0000
300,UA,3504,2028-04-25,00056220,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164280,00003158,O,AIRPORT,0000
300,QF,0006,2028-08-14,00057500,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164264,00004437,O,AIRPORT,0000
300,AZ,0788,2028-07-02,00057117,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164134,00001528,O,AIRPORT,0000
300,UA,3504,2028-05-10,00059327,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164195,00000979,O,AIRPORT,0000
300,DL,1699,2028-07-28,00061457,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164289,00003000,O,AIRPORT,0000
300,QF,0006,2028-09-01,00060019,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164372,00003000,O,AIRPORT,0000
300,DL,1699,2028-06-03,00050735,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164316,00003627,O,AIRPORT,0000
300,LH,0401,2028-07-14,00061019,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164342,00000004,O,AIRPORT,0000
300,UA,0941,2028-09-28,00049011,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164303,00002944,O,AIRPORT,0000
300,AZ,0788,2028-06-05,00052114,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164313,00003910,O,AIRPORT,0000
300,LH,0401,2028-06-02,00052760,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164312,00003910,O,AIRPORT,0000
300,QF,0006,2028-07-25,00054790,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164281,00001833,O,AIRPORT,0000
300,LH,0401,2028-06-13,00054820,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164370,00002701,O,AIRPORT,0000
300,DL,1699,2028-06-23,00054720,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164362,00003485,O,AIRPORT,0000
300,UA,0941,2028-11-07,00050063,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164196,00002913,O,AIRPORT,0000
300,AZ,0788,2028-05-27,00050015,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164165,00002238,O,AIRPORT,0000
300,LH,0401,2028-09-10,00072777,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164268,00001891,O,AIRPORT,0000
300,AZ,0789,2028-03-26,00076087,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164248,00002270,O,AIRPORT,0000
300,AA,0064,2028-06-24,00076283,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164262,00002251,O,AIRPORT,0000
300,AA,0064,2028-06-08,00074357,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164155,00001781,O,AIRPORT,0000
300,AZ,0788,2028-10-06,00074784,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164174,00000669,O,AIRPORT,0000
300,AZ,0788,2028-08-20,00066577,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164272,00001438,O,AIRPORT,0000
300,AA,0064,2028-04-09,00067664,00004176,O,AIRPORT,0000
300,AZ,0788,2028-08-29,00068300,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164269,00000831,O,AIRPORT,0000
300,DL,1699,2028-09-04,00069097,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164231,00002312,O,AIRPORT,0000
300,LH,0401,2028-08-23,00068997,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164190,00003870,O,AIRPORT,0000
300,DL,1984,2028-04-03,00077175,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164238,00002826,O,AIRPORT,0000
300,AA,0064,2028-07-07,00077823,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164184,00001780,O,AIRPORT,0000
300,AZ,0789,2028-04-11,00079406,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164320,00003712,O,AIRPORT,0000
300,AA,0064,2028-07-25,00079623,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164376,00000947,O,AIRPORT,0000
300,LH,0402,2028-05-05,00086883,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164286,00001263,O,AIRPORT,0000
300,LH,0402,2028-04-12,00082401,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164345,00001521,O,AIRPORT,0000
300,DL,1984,2028-05-02,00082561,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164226,00004402,O,AIRPORT,0000
300,UA,3504,2028-09-03,00082206,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164244,00003987,O,AIRPORT,0000
300,AA,0064,2028-08-05,00080917,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164186,00003896,O,AIRPORT,0000
300,LH,0402,2028-04-08,00081603,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164147,00001443,O,AIRPORT,0000
300,DL,1984,2028-04-26,00081424,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164246,00001187,O,AIRPORT,0000
300,AZ,0789,2028-05-05,00083884,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164203,00002766,O,AIRPORT,0000
300,UA,3504,2028-09-10,00083547,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164247,00000408,O,AIRPORT,0000
300,UA,3504,2028-09-10,00083471,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164270,00004161,O,AIRPORT,0000
300,AA,0064,2028-08-26,00083247,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164317,00002575,O,AIRPORT,0000
300,LH,0402,2028-04-15,00083158,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164324,00001339,O,AIRPORT,0000
300,UA,3516,2028-06-16,00105300,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164323,00003196,O,AIRPORT,0000
300,UA,3516,2028-06-23,00106501,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164159,00000978,O,AIRPORT,0000
300,AZ,0789,2028-08-16,00103805,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164358,00004270,O,AIRPORT,0000
300,UA,3516,2028-06-05,00103073,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164343,00000145,O,AIRPORT,0000
300,UA,3516,2028-06-07,00103475,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164183,00000223,O,AIRPORT,0000
300,AZ,0789,2028-09-23,00111288,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164212,00001163,O,AIRPORT,0000
300,LH,0402,2028-09-02,00110874,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164211,00001626,O,AIRPORT,0000
300,UA,3516,2028-07-22,00112160,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164252,00000516,O,AIRPORT,0000
300,UA,3516,2028-07-06,00109283,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164173,00000539,O,AIRPORT,0000
300,DL,1984,2028-11-08,00113283,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164172,00001513,O,AIRPORT,0000
300,UA,3516,2028-04-22,00094556,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164307,00003273,O,AIRPORT,0000
300,DL,1984,2028-07-04,00094875,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164237,00001501,O,AIRPORT,0000
300,AZ,0789,2028-06-12,00091390,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164257,00003622,O,AIRPORT,0000
300,LH,0402,2028-06-03,00092640,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164337,00003935,O,AIRPORT,0000
300,UA,3516,2028-04-10,00092467,00004176,O,AIRPORT,0000
300,SQ,0117,2028-08-15,00164242,00002052,O,AIRPORT,0000
300,DL,1984,2028-06-03,00088817,00004176,O,AIRPORT,0000
300,LH,0402,2028-06-12,00094140,00004176,O,AIRPORT,0000
300,AZ,0789,2028-06-06,00090238,00004176,O,AIRPORT,0000
300,LH,0402,2028-07-08,00099469,00004176,O,AIRPORT,0000
300,DL,1984,2028-07-22,00098284,00004176,O,AIRPORT,0000
300,LH,0402,2028-07-13,00100292,00004176,O,AIRPORT,0000
300,UA,3516,2028-05-21,00100262,00004176,O,AIRPORT,0000
300,UA,3516,2028-05-09,00097691,00004176,O,AIRPORT,0000
300,LH,0402,2028-06-18,00095566,00004176,O,AIRPORT,0000
300,DL,1984,2028-07-06,00095326,00004176,O,AIRPORT,0000
300,DL,1984,2028-07-06,00095360,00004176,O,AIRPORT,0000
300,AZ,0791,2028-06-08,00149577,00004176,O,AIRPORT,0000
300,UA,3517,2028-07-22,00150904,00004176,O,AIRPORT,0000
300,UA,3517,2028-09-01,00159366,00004176,O,AIRPORT,0000
300,UA,3517,2028-09-07,00160389,00004176,O,AIRPORT,0000
300,AZ,0791,2028-06-28,00151927,00004176,O,AIRPORT,0000
300,AZ,0791,2028-08-10,00156754,00004176,O,AIRPORT,0000
300,AZ,0791,2028-07-18,00154196,00004176,O,AIRPORT,0000
300,UA,3516,2028-09-09,00122371,00004176,O,AIRPORT,0000
300,LH,0454,2028-04-25,00121812,00004176,O,AIRPORT,0000
300,UA,3516,2028-09-01,00120477,00004176,O,AIRPORT,0000
300,UA,3516,2028-09-23,00125507,00004176,O,AIRPORT,0000
300,AZ,0790,2028-06-21,00126326,00004176,O,AIRPORT,0000
300,LH,0454,2028-04-05,00119248,00004176,O,AIRPORT,0000
300,AZ,0790,2028-04-17,00117560,00004176,O,AIRPORT,0000
300,UA,3517,2028-04-26,00134221,00004176,O,AIRPORT,0000
300,UA,3517,2028-04-21,00133273,00004176,O,AIRPORT,0000
300,UA,3517,2028-05-16,00138200,00004176,O,AIRPORT,0000
300,UA,3517,2028-05-16,00138206,00004176,O,AIRPORT,0000
300,LH,0454,2028-06-13,00128608,00004176,O,AIRPORT,0000
300,LH,0454,2028-06-13,00128895,00004176,O,AIRPORT,0000
300,UA,3516,2028-10-06,00126791,00004176,O,AIRPORT,0000
300,AZ,0790,2028-06-23,00126855,00004176,O,AIRPORT,0000
300,LH,0454,2028-06-02,00127205,00004176,O,AIRPORT,0000
300,AZ,0790,2028-06-28,00127410,00004176,O,AIRPORT,0000
300,AZ,0790,2028-07-16,00129997,00004176,O,AIRPORT,0000
300,LH,0454,2028-06-22,00129846,00004176,O,AIRPORT,0000
300,LH,0454,2028-06-27,00130519,00004176,O,AIRPORT,0000
300,LH,2407,2028-05-11,00195902,00004176,O,AIRPORT,0000
300,LH,2407,2028-06-11,00199210,00004176,O,AIRPORT,0000
300,LH,2407,2028-06-06,00198863,00004176,O,AIRPORT,0000
300,LH,2402,2028-09-08,00187111,00004176,O,AIRPORT,0000
300,LH,2402,2028-10-21,00190248,00004176,O,AIRPORT,0000
300,LH,2402,2028-07-01,00179017,00004176,O,AIRPORT,0000
300,LH,2402,2028-07-10,00180086,00004176,O,AIRPORT,0000
300,LH,2402,2028-06-20,00177824,00004176,O,AIRPORT,0000
300,LH,2462,2028-06-15,00254691,00004176,O,AIRPORT,0000
300,LH,2462,2028-07-25,00259174,00004176,O,AIRPORT,0000
300,LH,2462,2028-10-16,00267253,00004176,O,AIRPORT,0000
300,LH,2415,2028-11-07,00232428,00004176,O,AIRPORT,0000
300,LH,2436,2028-06-02,00236856,00004176,O,AIRPORT,0000
300,LH,2436,2028-06-22,00238147,00004176,O,AIRPORT,0000
300,LH,2463,2028-09-26,00289138,00004176,O,AIRPORT,0000
300,LH,2463,2028-11-03,00290634,00004176,O,AIRPORT,0000
300,LH,3577,2028-05-24,00297446,00004176,O,AIRPORT,0000
300,LH,3577,2028-05-13,00296264,00004176,O,AIRPORT,0000
300,LH,2463,2028-08-04,00282569,00004176,O,AIRPORT,0000
300,LH,2463,2028-06-29,00278648,00004176,O,AIRPORT,0000
300,LH,2463,2028-07-01,00278729,00004176,O,AIRPORT,0000
300,LH,2463,2028-09-06,00286578,00004176,O,AIRPORT,0000
300,LH,2463,2028-08-31,00285966,00004176,O,AIRPORT,0000
300,LH,3577,2028-09-10,00309839,00004176,O,AIRPORT,0000
300,LH,2463,2028-04-21,00270688,00004176,O,AIRPORT,0000
300,LH,3577,2028-06-15,00299787,00004176,O,AIRPORT,0000
300,LH,3577,2028-09-06,00309444,00004176,O,AIRPORT,0000
300,LH,3577,2028-08-06,00305748,00004176,O,AIRPORT,0000
300,LH,2407,2028-07-12,00202817,00004176,O,AIRPORT,0000
300,LH,2407,2028-07-12,00202676,00004176,O,AIRPORT,0000
300,LH,2407,2028-10-18,00212605,00004176,O,AIRPORT,0000
300,LH,2415,2028-03-31,00213576,00004176,O,AIRPORT,0000
300,LH,2415,2028-06-22,00221651,00004176,O,AIRPORT,0000
300,LH,2415,2028-07-25,00224774,00004176,O,AIRPORT,0000
300,LH,2415,2028-06-20,00221308,00004176,O,AIRPORT,0000
300,DL,1699,2028-05-25,00048900,00001676,O,AIRPORT,0000
300,QF,0005,2028-06-17,00016229,00001676,O,AIRPORT,0000
300,DL,0106,2028-06-25,00017678,00001676,O,AIRPORT,0000
300,AZ,0555,2028-06-26,00017977,00001676,O,AIRPORT,0000
300,LH,0400,2028-05-31,00012884,00001676,O,AIRPORT,0000
300,AZ,0555,2028-06-08,00014721,00001676,O,AIRPORT,0000
300,QF,0005,2028-06-11,00014838,00001676,O,AIRPORT,0000
300,QF,0005,2028-07-14,00021585,00001676,O,AIRPORT,0000
300,UA,0007,2028-09-11,00023876,00001676,O,AIRPORT,0000
300,DL,0106,2028-07-26,00023913,00001676,O,AIRPORT,0000
300,QF,0005,2028-07-03,00019177,00001676,O,AIRPORT,0000
300,AZ,0555,2028-06-30,00019019,00001676,O,AIRPORT,0000
300,DL,0106,2028-07-11,00020715,00001676,O,AIRPORT,0000
300,JL,0407,2028-08-21,00020642,00001676,O,AIRPORT,0000
300,AZ,0555,2028-04-15,00004168,00001676,O,AIRPORT,0000
300,UA,0007,2028-04-16,00003081,00001676,O,AIRPORT,0000
300,UA,0007,2028-04-21,00003607,00001676,O,AIRPORT,0000
300,JL,0407,2028-04-05,00001277,00001676,O,AIRPORT,0000
300,QF,0005,2028-03-27,00000242,00001676,O,AIRPORT,0000
300,AA,0017,2028-04-08,00002725,00001676,O,AIRPORT,0000
300,AA,0017,2028-05-14,00009817,00001676,O,AIRPORT,0000
300,QF,0005,2028-05-15,00009586,00001676,O,AIRPORT,0000
300,JL,0407,2028-06-17,00011541,00001676,O,AIRPORT,0000
300,QF,0005,2028-04-27,00006354,00001676,O,AIRPORT,0000
300,AZ,0555,2028-04-26,00006493,00001676,O,AIRPORT,0000
300,JL,0407,2028-05-26,00008377,00001676,O,AIRPORT,0000
300,LH,0400,2028-05-11,00008809,00001676,O,AIRPORT,0000
300,JL,0407,2028-05-24,00008102,00001676,O,AIRPORT,0000
300,QF,0006,2028-04-11,00040199,00001676,O,AIRPORT,0000
300,UA,0941,2028-07-16,00040346,00001676,O,AIRPORT,0000
300,AA,0026,2028-04-04,00040052,00001676,O,AIRPORT,0000
300,QF,0006,2028-04-08,00039997,00001676,O,AIRPORT,0000
300,LH,0400,2028-10-03,00037472,00001676,O,AIRPORT,0000
300,UA,0941,2028-06-19,00037237,00001676,O,AIRPORT,0000
300,LH,0400,2028-11-10,00039381,00001676,O,AIRPORT,0000
300,DL,1699,2028-04-01,00038643,00001676,O,AIRPORT,0000
300,UA,0941,2028-06-30,00038612,00001676,O,AIRPORT,0000
300,DL,1699,2028-05-09,00045722,00001676,O,AIRPORT,0000
300,AA,0026,2028-05-14,00045521,00001676,O,AIRPORT,0000
300,JL,0408,2028-09-26,00047826,00001676,O,AIRPORT,0000
300,LH,0401,2028-05-08,00047869,00001676,O,AIRPORT,0000
300,JL,0408,2028-10-07,00048339,00001676,O,AIRPORT,0000
300,JL,0408,2028-09-22,00047342,00001676,O,AIRPORT,0000
300,AA,0026,2028-05-28,00047453,00001676,O,AIRPORT,0000
300,JL,0408,2028-09-24,00047423,00001676,O,AIRPORT,0000
300,LH,0401,2028-04-16,00043502,00001676,O,AIRPORT,0000
300,UA,0941,2028-08-12,00043460,00001676,O,AIRPORT,0000
300,AA,0026,2028-04-24,00042755,00001676,O,AIRPORT,0000
300,LH,0401,2028-04-14,00043062,00001676,O,AIRPORT,0000
300,JL,0408,2028-08-17,00043208,00001676,O,AIRPORT,0000
300,QF,0006,2028-05-16,00045055,00001676,O,AIRPORT,0000
300,JL,0408,2028-08-28,00044516,00001676,O,AIRPORT,0000
300,AZ,0555,2028-08-18,00028721,00001676,O,AIRPORT,0000
300,QF,0005,2028-08-19,00028638,00001676,O,AIRPORT,0000
300,AA,0017,2028-08-20,00028975,00001676,O,AIRPORT,0000
300,DL,0106,2028-08-24,00029545,00001676,O,AIRPORT,0000
300,AA,0017,2028-08-03,00025514,00001676,O,AIRPORT,0000
300,QF,0005,2028-08-01,00024829,00001676,O,AIRPORT,0000
300,DL,0106,2028-08-13,00027268,00001676,O,AIRPORT,0000
300,JL,0407,2028-10-09,00026110,00001676,O,AIRPORT,0000
300,UA,0007,2028-09-26,00026109,00001676,O,AIRPORT,0000
300,LH,0400,2028-08-08,00026228,00001676,O,AIRPORT,0000
300,UA,0007,2028-10-05,00026537,00001676,O,AIRPORT,0000
300,LH,0400,2028-09-13,00034131,00001676,O,AIRPORT,0000
300,UA,0941,2028-05-21,00034159,00001676,O,AIRPORT,0000
300,DL,0106,2028-09-22,00035258,00001676,O,AIRPORT,0000
300,QF,0005,2028-09-21,00034997,00001676,O,AIRPORT,0000
300,QF,0005,2028-09-24,00035511,00001676,O,AIRPORT,0000
300,UA,0941,2028-06-04,00035591,00001676,O,AIRPORT,0000
300,DL,0106,2028-08-31,00030640,00001676,O,AIRPORT,0000
