MANDT,CARRID,CONNID,FLDATE,PRICE,CURRENCY,PLANETYPE,SEATSMAX,SEATSOCC,PAYMENTSUM,SEATSMAX_B,SEATSOCC_B,SEATSMAX_F,SEATSOCC_F
300,AF,0101,2026-08-19,141.78,EUR,A321,220,150,21605.21,22,14,11,8
300,AF,0101,2026-09-01,161.50,EUR,A321,220,188,26012.75,22,18,11,9
300,AF,0101,2026-09-11,184.31,EUR,A321,220,147,25242.26,22,16,11,8
300,AF,0101,2026-09-22,141.08,EUR,A321,220,211,25989.35,22,21,11,10
300,AF,0101,2026-10-05,157.18,EUR,A321,220,202,33853.69,22,20,11,9
300,AF,0101,2026-10-15,150.83,EUR,737-200,130,87,13091.17,10,7,8,5
300,AF,0101,2026-10-26,170.32,EUR,737-200,130,103,15871.11,10,7,8,7
300,AF,0101,2026-11-07,159.74,EUR,A321,220,150,20493.63,22,14,11,8
300,AF,0101,2026-11-19,148.56,EUR,A321,220,186,25104.93,22,20,11,9
300,AF,0200,2026-01-05,738.49,EUR,DC-10-10,380,266,184172.27,41,27,18,11
300,AF,0200,2026-01-16,671.43,EUR,A310-300,280,185,125313.46,22,15,10,7
300,AF,0200,2026-01-26,830.41,EUR,747-400,385,365,338454.77,31,29,21,18
300,AF,0200,2026-02-07,781.91,EUR,A310-300,280,227,174779.64,22,17,10,8
300,AF,0200,2026-02-18,666.53,EUR,A330-300,223,190,125661.68,22,18,11,10
300,AF,0200,2026-02-28,757.28,EUR,A310-300,280,186,121560.47,22,14,10,7
300,AF,0200,2026-03-13,692.28,EUR,DC-10-10,380,274,188000.90,41,30,18,11
300,AF,0200,2026-03-26,808.37,EUR,747-400,385,260,195378.06,31,21,21,13
300,AF,0200,2026-04-06,639.75,EUR,A330-300,223,158,98633.36,22,16,11,8
300,AF,0200,2026-04-16,662.14,EUR,747-400,385,259,175080.06,31,21,21,12
300,AF,0200,2026-04-28,681.72,EUR,A330-300,223,163,118419.29,22,17,11,8
300,AF,0200,2026-05-10,670.40,EUR,A310-300,280,239,163859.33,22,19,10,8
300,AF,0200,2026-05-24,700.74,EUR,747-400,385,326,258647.62,31,25,21,18
300,AF,0200,2026-06-07,750.09,EUR,A310-300,280,245,206936.65,22,19,10,9
300,AF,0200,2026-06-18,636.03,EUR,A310-300,280,229,127814.53,22,17,10,8
300,AF,0200,2026-06-29,635.12,EUR,A330-300,223,149,103391.78,22,14,11,7
300,AF,0200,2026-07-12,688.73,EUR,A330-300,223,189,122565.48,22,19,11,9
300,AF,0200,2026-07-26,710.99,EUR,DC-10-10,380,256,206667.25,41,27,18,12
300,AF,0200,2026-08-06,730.61,EUR,A330-300,223,182,121037.50,22,18,11,9
300,AF,0200,2026-08-19,653.51,EUR,DC-10-10,380,251,181420.58,41,28,18,12
300,AF,0200,2026-09-01,795.03,EUR,A330-300,223,173,119831.66,22,17,11,8
300,AF,0200,2026-09-11,693.28,EUR,A310-300,280,195,132765.96,22,16,10,7
300,AF,0200,2026-09-22,639.18,EUR,747-400,385,356,257086.50,31,28,21,20
300,AF,0200,2026-10-05,839.65,EUR,A330-300,223,182,172221.10,22,18,11,9
300,AF,0200,2026-10-15,788.93,EUR,A310-300,280,194,141596.62,22,15,10,6
300,AF,0200,2026-10-26,813.71,EUR,747-400,385,295,217391.11,31,25,21,16
300,AF,0200,2026-11-07,712.30,EUR,A310-300,280,202,135553.73,22,16,10,6
300,AF,0200,2026-11-19,651.58,EUR,A330-300,223,158,89089.11,22,16,11,7
300,AF,0201,2026-01-05,776.10,EUR,A330-300,223,178,138163.20,22,17,11,9
300,AF,0201,2026-01-16,808.79,EUR,DC-10-10,380,260,185331.55,41,26,18,12
300,AF,0201,2026-01-26,791.50,EUR,A310-300,280,251,180294.21,22,20,10,9
300,AF,0201,2026-02-07,710.02,EUR,DC-10-10,380,266,207856.75,41,27,18,13
300,AF,0201,2026-02-18,734.09,EUR,A330-300,223,188,144862.32,22,18,11,10
300,AF,0201,2026-02-28,640.78,EUR,DC-10-10,380,252,146486.20,41,28,18,12
300,AF,0201,2026-03-13,737.58,EUR,DC-10-10,380,269,181389.75,41,30,18,12
300,AF,0201,2026-03-26,739.28,EUR,A330-300,223,155,109897.72,22,15,11,8
300,AF,0201,2026-04-06,654.19,EUR,747-400,385,286,170533.17,31,24,21,14
300,AF,0201,2026-04-16,715.25,EUR,A310-300,280,260,171283.75,22,21,10,10
300,AF,0201,2026-04-28,785.86,EUR,DC-10-10,380,360,275729.57,41,38,18,17
300,AF,0201,2026-05-10,689.26,EUR,DC-10-10,380,305,217805.65,41,35,18,13
300,AF,0201,2026-05-24,780.29,EUR,A330-300,223,177,138967.67,22,17,11,9
300,AF,0201,2026-06-07,719.05,EUR,A330-300,223,182,148605.30,22,18,11,9
300,AF,0201,2026-06-18,638.27,EUR,747-400,385,254,185175.47,31,21,21,12
300,AF,0201,2026-06-29,642.02,EUR,A310-300,280,188,131279.66,22,15,10,7
300,AF,0201,2026-07-12,807.73,EUR,747-400,385,271,216270.53,31,22,21,16
300,AF,0201,2026-07-26,639.61,EUR,A330-300,223,187,113810.56,22,18,11,10
300,AF,0201,2026-08-06,669.50,EUR,A310-300,280,212,144403.23,22,17,10,7
300,AF,0201,2026-08-19,638.19,EUR,747-400,385,346,232771.82,31,28,21,18
300,AF,0201,2026-09-01,795.96,EUR,A310-300,280,190,139454.89,22,16,10,6
300,AF,0201,2026-09-11,696.81,EUR,DC-10-10,380,294,194087.43,41,32,18,14
300,AF,0201,2026-09-22,760.10,EUR,A330-300,223,204,164839.79,22,19,11,10
300,AF,0201,2026-10-05,655.91,EUR,A330-300,223,169,101614.73,22,17,11,8
300,AF,0201,2026-10-15,679.34,EUR,DC-10-10,380,361,242831.78,41,40,18,18
300,AF,0201,2026-10-26,811.51,EUR,A330-300,223,187,174385.57,22,19,11,10
300,AF,0201,2026-11-07,706.99,EUR,747-400,385,322,244361.47,31,26,21,17
300,AF,0201,2026-11-19,726.03,EUR,A330-300,223,174,113903.49,22,17,11,8
300,SR,0100,2026-01-05,236.20,CHF,A319,220,190,40345.32,22,19,10,8
300,SR,0100,2026-01-16,230.32,CHF,A319,220,205,53168.54,22,21,10,9
300,SR,0100,2026-01-26,273.70,CHF,737-200,130,107,25075.98,10,9,8,6
300,SR,0100,2026-02-07,279.64,CHF,A319,220,182,52904.34,22,19,10,9
300,SR,0100,2026-02-18,302.92,CHF,737-200,130,97,30003.04,10,8,8,6
300,SR,0100,2026-02-28,250.43,CHF,A319,220,146,33034.21,22,16,10,6
300,SR,0100,2026-03-13,291.61,CHF,737-200,130,119,30790.72,10,9,8,7
300,SR,0100,2026-03-26,249.30,CHF,727-200,189,149,37879.32,18,15,11,8
300,SR,0100,2026-04-06,278.95,CHF,737-200,130,94,23081.02,10,7,8,5
300,SR,0100,2026-04-16,229.63,CHF,A319,220,184,35992.14,22,18,10,9
300,SR,0100,2026-04-28,297.05,CHF,A321,220,165,50769.93,22,16,11,9
300,SR,0100,2026-05-10,288.46,CHF,A321,220,150,49409.33,22,16,11,6
300,SR,0100,2026-05-24,269.62,CHF,737-200,130,99,30341.57,10,7,8,6
300,SR,0100,2026-06-07,296.96,CHF,727-200,189,137,39039.79,18,13,11,8
300,SR,0100,2026-06-18,271.06,CHF,A319,220,197,54690.37,22,19,10,8
300,SR,0100,2026-06-29,305.61,CHF,727-200,189,135,43634.89,18,14,11,8
300,SR,0100,2026-07-12,283.10,CHF,737-200,130,119,34049.30,10,9,8,7
300,SR,0100,2026-07-26,289.06,CHF,737-200,130,112,31275.95,10,8,8,7
300,SR,0100,2026-08-06,230.84,CHF,A319,220,158,36366.19,22,17,10,7
300,SR,0100,2026-08-19,264.89,CHF,737-200,130,90,25029.52,10,7,8,5
300,SR,0100,2026-09-01,251.94,CHF,727-200,189,180,45277.16,18,18,11,11
300,SR,0100,2026-09-11,306.39,CHF,A321,220,197,60193.74,22,19,11,9
300,SR,0100,2026-09-22,267.68,CHF,A321,220,168,46605.63,22,17,11,9
300,SR,0100,2026-10-05,281.51,CHF,737-200,130,113,33420.28,10,9,8,7
300,SR,0100,2026-10-15,283.88,CHF,A321,220,183,55124.42,22,19,11,8
300,SR,0100,2026-10-26,243.21,CHF,737-200,130,105,27843.40,10,8,8,6
300,SR,0100,2026-11-07,250.76,CHF,A319,220,157,38409.01,22,16,10,7
300,SR,0100,2026-11-19,262.99,CHF,737-200,130,116,33033.23,10,9,8,7
300,SR,0101,2026-01-05,242.83,CHF,A319,220,198,46616.83,22,20,10,8
300,SR,0101,2026-01-16,251.37,CHF,A319,220,193,46335.17,22,18,10,8
300,SR,0101,2026-01-26,274.39,CHF,737-200,130,120,33054.19,10,9,8,8
300,SR,0101,2026-02-07,223.44,CHF,A319,220,202,51005.34,22,20,10,8
300,SR,0101,2026-02-18,236.08,CHF,A319,220,201,41923.41,22,21,10,9
300,SR,0101,2026-02-28,255.38,CHF,A319,220,191,49678.80,22,18,10,9
300,SR,0101,2026-03-13,292.76,CHF,727-200,189,160,48969.59,18,16,11,8
300,SR,0101,2026-03-26,223.58,CHF,727-200,189,126,24976.80,18,13,11,7
300,SR,0101,2026-04-06,294.65,CHF,A319,220,168,47326.60,22,17,10,8
300,SR,0101,2026-04-16,275.26,CHF,A321,220,158,45787.97,22,17,11,7
300,SR,0101,2026-04-28,266.94,CHF,A321,220,146,44320.02,22,15,11,7
300,SR,0101,2026-05-10,287.74,CHF,A321,220,168,43719.85,22,17,11,9
300,SR,0101,2026-05-24,293.14,CHF,727-200,189,137,36542.76,18,13,11,8
300,SR,0101,2026-06-07,232.66,CHF,A319,220,147,31802.99,22,15,10,7
300,SR,0101,2026-06-18,265.62,CHF,A321,220,180,43978.09,22,18,11,8
300,SR,0101,2026-06-29,280.81,CHF,727-200,189,167,48018.88,18,16,11,9
300,SR,0101,2026-07-12,297.37,CHF,737-200,130,115,37522.22,10,9,8,6
300,SR,0101,2026-07-26,232.23,CHF,A319,220,151,39076.97,22,15,10,7
300,SR,0101,2026-08-06,248.00,CHF,A321,220,201,56331.22,22,20,11,9
300,SR,0101,2026-08-19,236.31,CHF,737-200,130,108,29060.81,10,8,8,7
300,SR,0101,2026-09-01,240.60,CHF,737-200,130,112,29029.80,10,8,8,6
300,SR,0101,2026-09-11,246.02,CHF,A319,220,151,41050.76,22,14,10,6
300,SR,0101,2026-09-22,285.60,CHF,727-200,189,171,51038.57,18,17,11,10
300,SR,0101,2026-10-05,276.35,CHF,A321,220,184,47204.27,22,17,11,8
300,SR,0101,2026-10-15,244.16,CHF,A321,220,145,40640.00,22,14,11,7
300,SR,0101,2026-10-26,240.50,CHF,A321,220,157,35022.35,22,15,11,8
300,SR,0101,2026-11-07,299.91,CHF,737-200,130,91,27851.76,10,7,8,5
300,SR,0101,2026-11-19,230.71,CHF,737-200,130,104,23879.94,10,8,8,6
300,SR,0200,2026-01-05,915.68,CHF,DC-10-10,380,316,289509.50,41,34,18,16
300,SR,0200,2026-01-16,1134.02,CHF,A310-300,280,251,266558.72,22,20,10,9
300,SR,0200,2026-01-26,1037.08,CHF,A330-300,223,200,225799.55,22,20,11,9
300,SR,0200,2026-02-07,1069.99,CHF,A330-300,223,212,221932.84,22,22,11,11
300,SR,0200,2026-02-18,880.62,CHF,747-400,385,339,279549.70,31,26,21,19
300,SR,0200,2026-02-28,929.45,CHF,DC-10-10,380,263,268667.72,41,29,18,11
300,SR,0200,2026-03-13,891.63,CHF,A330-300,223,194,147344.94,22,18,11,9
300,SR,0200,2026-03-26,1128.75,CHF,747-400,385,316,358387.20,31,26,21,16
300,SR,0200,2026-04-06,1077.61,CHF,A330-300,223,204,206008.68,22,21,11,10
300,SR,0200,2026-04-16,989.72,CHF,DC-10-10,380,348,367385.43,41,37,18,15
300,SR,0200,2026-04-28,892.74,CHF,DC-10-10,380,359,361806.10,41,37,18,18
300,SR,0200,2026-05-10,972.18,CHF,747-400,385,258,272188.90,31,22,21,12
300,SR,0200,2026-05-24,965.41,CHF,A330-300,223,190,181388.27,22,18,11,9
300,SR,0200,2026-06-07,994.71,CHF,DC-10-10,380,322,331509.33,41,34,18,14
300,SR,0200,2026-06-18,903.10,CHF,DC-10-10,380,305,294342.63,41,35,18,14
300,SR,0200,2026-06-29,947.68,CHF,747-400,385,367,392080.87,31,29,21,19
300,SR,0200,2026-07-12,998.02,CHF,A310-300,280,189,197201.38,22,15,10,6
300,SR,0200,2026-07-26,1056.58,CHF,DC-10-10,380,327,362146.45,41,35,18,14
300,SR,0200,2026-08-06,994.75,CHF,A310-300,280,264,276838.60,22,21,10,10
300,SR,0200,2026-08-19,858.95,CHF,747-400,385,269,243274.66,31,23,21,14
300,SR,0200,2026-09-01,1011.11,CHF,DC-10-10,380,309,309805.52,41,33,18,13
300,SR,0200,2026-09-11,1015.19,CHF,A310-300,280,202,214858.95,22,16,10,7
300,SR,0200,2026-09-22,963.52,CHF,747-400,385,280,305932.62,31,22,21,16
300,SR,0200,2026-10-05,1044.26,CHF,DC-10-10,380,323,362135.46,41,33,18,14
300,SR,0200,2026-10-15,958.28,CHF,747-400,385,319,283904.62,31,26,21,17
300,SR,0200,2026-10-26,1131.48,CHF,DC-10-10,380,253,273864.71,41,27,18,12
300,SR,0200,2026-11-07,890.02,CHF,A330-300,223,185,185085.85,22,18,11,8
300,SR,0200,2026-11-19,1136.52,CHF,DC-10-10,380,307,325595.31,41,32,18,14
300,SR,0201,2026-01-05,1073.79,CHF,DC-10-10,380,272,265245.12,41,29,18,14
300,SR,0201,2026-01-16,826.69,CHF,A330-300,223,204,151739.18,22,20,11,9
300,SR,0201,2026-01-26,988.61,CHF,DC-10-10,380,267,263075.24,41,29,18,12
300,SR,0201,2026-02-07,1001.32,CHF,A330-300,223,156,169967.47,22,15,11,7
300,SR,0201,2026-02-18,1052.91,CHF,747-400,385,356,347327.56,31,30,21,20
300,SR,0201,2026-02-28,1022.72,CHF,747-400,385,255,228125.79,31,22,21,12
300,SR,0201,2026-03-13,946.73,CHF,A330-300,223,193,173813.15,22,19,11,9
300,SR,0201,2026-03-26,877.53,CHF,A330-300,223,195,151327.41,22,19,11,9
300,SR,0201,2026-04-06,848.35,CHF,747-400,385,255,211362.64,31,20,21,14
300,SR,0201,2026-04-16,1000.12,CHF,A310-300,280,206,222255.16,22,15,10,8
300,SR,0201,2026-04-28,863.41,CHF,A330-300,223,191,178772.47,22,19,11,9
300,SR,0201,2026-05-10,855.40,CHF,A310-300,280,243,206787.46,22,19,10,9
300,SR,0201,2026-05-24,1106.37,CHF,A330-300,223,151,160631.55,22,15,11,7
300,SR,0201,2026-06-07,946.57,CHF,747-400,385,331,271874.59,31,27,21,17
300,SR,0201,2026-06-18,842.07,CHF,DC-10-10,380,300,231137.75,41,31,18,15
300,SR,0201,2026-06-29,926.65,CHF,747-400,385,299,269983.51,31,25,21,16
300,SR,0201,2026-07-12,870.55,CHF,A330-300,223,199,159691.75,22,20,11,10
300,SR,0201,2026-07-26,1084.60,CHF,A310-300,280,242,290358.54,22,20,10,9
300,SR,0201,2026-08-06,887.99,CHF,A310-300,280,216,163492.60,22,17,10,7
300,SR,0201,2026-08-19,1054.50,CHF,DC-10-10,380,323,300245.36,41,36,18,15
300,SR,0201,2026-09-01,1002.95,CHF,A310-300,280,196,168794.01,22,14,10,7
300,SR,0201,2026-09-11,954.90,CHF,747-400,385,290,303855.23,31,24,21,16
300,SR,0201,2026-09-22,968.42,CHF,DC-10-10,380,285,258223.99,41,31,18,13
300,SR,0201,2026-10-05,885.55,CHF,A310-300,280,256,196059.64,22,20,10,9
300,SR,0201,2026-10-15,1036.01,CHF,A310-300,280,188,166968.35,22,16,10,7
300,SR,0201,2026-10-26,943.45,CHF,DC-10-10,380,310,307130.47,41,34,18,15
300,SR,0201,2026-11-07,1006.46,CHF,A330-300,223,157,161747.59,22,15,11,8
300,SR,0201,2026-11-19,1063.90,CHF,747-400,385,281,278351.70,31,22,21,13
300,UA,0100,2026-01-05,604.59,USD,A310-300,280,234,155632.43,22,18,10,8
300,UA,0100,2026-01-16,540.43,USD,747-400,385,311,160270.66,31,24,21,16
300,UA,0100,2026-01-26,525.19,USD,DC-10-10,380,319,172172.68,41,35,18,14
300,UA,0100,2026-02-07,568.13,USD,747-400,385,264,156066.47,31,22,21,13
300,UA,0100,2026-02-18,598.78,USD,DC-10-10,380,339,223510.10,41,37,18,17
300,UA,0100,2026-02-28,652.78,USD,A330-300,223,190,128603.42,22,19,11,9
300,UA,0100,2026-03-13,661.23,USD,747-400,385,267,150549.58,31,21,21,14
300,UA,0100,2026-03-26,528.78,USD,A310-300,280,244,141011.65,22,19,10,9
300,UA,0100,2026-04-06,523.74,USD,A310-300,280,253,144968.52,22,20,10,8
300,UA,0100,2026-04-16,625.94,USD,DC-10-10,380,360,254670.96,41,41,18,16
300,UA,0100,2026-04-28,632.04,USD,747-400,385,278,180684.56,31,22,21,14
300,UA,0100,2026-05-10,646.97,USD,DC-10-10,380,276,179524.03,41,28,18,12
300,UA,0100,2026-05-24,627.11,USD,A330-300,223,188,107877.20,22,17,11,10
300,UA,0100,2026-06-07,578.47,USD,A310-300,280,220,112440.37,22,18,10,7
300,UA,0100,2026-06-18,602.54,USD,747-400,385,312,198102.35,31,26,21,18
300,UA,0100,2026-06-29,635.32,USD,A310-300,280,202,138158.94,22,17,10,6
300,UA,0100,2026-07-12,652.35,USD,747-400,385,285,182304.59,31,22,21,14
300,UA,0100,2026-07-26,652.70,USD,747-400,385,290,195242.02,31,24,21,16
300,UA,0100,2026-08-06,651.04,USD,747-400,385,314,196107.49,31,27,21,17
300,UA,0100,2026-08-19,556.44,USD,DC-10-10,380,329,198679.41,41,36,18,15
300,UA,0100,2026-09-01,575.76,USD,DC-10-10,380,252,126822.69,41,29,18,12
300,UA,0100,2026-09-11,621.85,USD,A310-300,280,234,128425.93,22,18,10,9
300,UA,0100,2026-09-22,571.52,USD,A330-300,223,166,104191.82,22,16,11,9
300,UA,0100,2026-10-05,642.49,USD,A330-300,223,166,119348.99,22,16,11,7
300,UA,0100,2026-10-15,630.98,USD,A310-300,280,243,144498.55,22,20,10,9
300,UA,0100,2026-10-26,606.72,USD,A310-300,280,224,116470.25,22,18,10,8
300,UA,0100,2026-11-07,644.24,USD,A330-300,223,201,110811.98,22,19,11,10
300,UA,0100,2026-11-19,561.47,USD,DC-10-10,380,364,205473.35,41,41,18,16
300,UA,0101,2026-01-05,603.54,USD,DC-10-10,380,290,179293.85,41,32,18,12
300,UA,0101,2026-01-16,631.69,USD,A310-300,280,202,132406.60,22,16,10,7
300,UA,0101,2026-01-26,559.45,USD,747-400,385,332,165728.67,31,28,21,16
300,UA,0101,2026-02-07,508.76,USD,A310-300,280,252,109619.56,22,19,10,8
300,UA,0101,2026-02-18,632.74,USD,747-400,385,350,236452.34,31,27,21,18
300,UA,0101,2026-02-28,612.51,USD,A310-300,280,242,139517.03,22,20,10,8
300,UA,0101,2026-03-13,601.85,USD,A310-300,280,266,145654.65,22,21,10,9
300,UA,0101,2026-03-26,595.86,USD,747-400,385,254,148984.41,31,22,21,12
300,UA,0101,2026-04-06,637.52,USD,A310-300,280,190,128660.20,22,14,10,6
300,UA,0101,2026-04-16,562.74,USD,A330-300,223,184,104019.46,22,18,11,8
300,UA,0101,2026-04-28,516.67,USD,DC-10-10,380,335,172600.81,41,37,18,15
300,UA,0101,2026-05-10,496.07,USD,A330-300,223,167,71744.36,22,16,11,7
300,UA,0101,2026-05-24,638.66,USD,DC-10-10,380,343,247455.06,41,38,18,16
300,UA,0101,2026-06-07,547.89,USD,A310-300,280,186,97420.30,22,15,10,6
300,UA,0101,2026-06-18,510.01,USD,DC-10-10,380,253,126426.23,41,29,18,12
300,UA,0101,2026-06-29,559.36,USD,A330-300,223,197,124426.43,22,19,11,10
300,UA,0101,2026-07-12,520.74,USD,A310-300,280,204,91270.76,22,16,10,7
300,UA,0101,2026-07-26,638.92,USD,A330-300,223,190,120220.53,22,18,11,9
300,UA,0101,2026-08-06,522.67,USD,DC-10-10,380,352,180098.97,41,38,18,17
300,UA,0101,2026-08-19,621.31,USD,DC-10-10,380,339,188885.57,41,38,18,15
300,UA,0101,2026-09-01,572.42,USD,A310-300,280,188,107026.75,22,16,10,6
300,UA,0101,2026-09-11,609.45,USD,A310-300,280,259,150035.19,22,21,10,9
300,UA,0101,2026-09-22,482.11,USD,DC-10-10,380,264,140612.58,41,28,18,13
300,UA,0101,2026-10-05,560.93,USD,A310-300,280,237,132677.15,22,18,10,8
300,UA,0101,2026-10-15,602.84,USD,DC-10-10,380,318,200626.28,41,35,18,15
300,UA,0101,2026-10-26,550.54,USD,747-400,385,334,210738.82,31,28,21,19
300,UA,0101,2026-11-07,628.40,USD,DC-10-10,380,363,252152.71,41,41,18,16
300,UA,0101,2026-11-19,536.03,USD,DC-10-10,380,267,142554.10,41,31,18,12
300,DL,0200,2026-01-05,527.83,USD,A330-300,223,202,106180.86,22,21,11,10
300,DL,0200,2026-01-16,508.07,USD,A330-300,223,195,86472.69,22,19,11,9
300,DL,0200,2026-01-26,525.40,USD,747-400,385,276,140965.51,31,21,21,15
300,DL,0200,2026-02-07,479.13,USD,A330-300,223,154,69263.06,22,15,11,7
300,DL,0200,2026-02-18,577.39,USD,A310-300,280,221,114154.99,22,18,10,7
300,DL,0200,2026-02-28,517.64,USD,747-400,385,280,146275.30,31,23,21,14
300,DL,0200,2026-03-13,472.61,USD,A330-300,223,156,78040.16,22,15,11,7
300,DL,0200,2026-03-26,430.60,USD,A330-300,223,167,77982.24,22,17,11,8
300,DL,0200,2026-04-06,490.74,USD,747-400,385,320,154002.28,31,25,21,16
300,DL,0200,2026-04-16,429.36,USD,A330-300,223,150,61383.13,22,14,11,7
300,DL,0200,2026-04-28,534.41,USD,DC-10-10,380,310,154796.12,41,32,18,15
300,DL,0200,2026-05-10,461.36,USD,A310-300,280,232,93577.70,22,18,10,8
300,DL,0200,2026-05-24,563.36,USD,DC-10-10,380,360,221030.51,41,39,18,15
300,DL,0200,2026-06-07,510.57,USD,A330-300,223,196,101548.83,22,20,11,9
300,DL,0200,2026-06-18,507.59,USD,A310-300,280,263,137042.82,22,20,10,9
300,DL,0200,2026-06-29,520.64,USD,A330-300,223,157,71066.85,22,16,11,7
300,DL,0200,2026-07-12,517.90,USD,747-400,385,276,157935.95,31,24,21,16
300,DL,0200,2026-07-26,452.59,USD,A330-300,223,174,70581.89,22,18,11,8
300,DL,0200,2026-08-06,531.51,USD,747-400,385,355,163149.31,31,30,21,18
300,DL,0200,2026-08-19,455.64,USD,A310-300,280,212,91608.04,22,18,10,8
300,DL,0200,2026-09-01,549.96,USD,A330-300,223,174,89579.25,22,17,11,8
300,DL,0200,2026-09-11,546.15,USD,747-400,385,286,143971.80,31,23,21,17
300,DL,0200,2026-09-22,538.35,USD,747-400,385,362,173439.31,31,28,21,19
300,DL,0200,2026-10-05,454.88,USD,747-400,385,303,140792.13,31,26,21,16
300,DL,0200,2026-10-15,434.38,USD,747-400,385,327,135836.34,31,28,21,17
300,DL,0200,2026-10-26,459.49,USD,A330-300,223,150,74939.29,22,15,11,7
300,DL,0200,2026-11-07,473.84,USD,A310-300,280,216,107637.55,22,16,10,8
300,DL,0200,2026-11-19,532.41,USD,747-400,385,285,141782.62,31,24,21,16
300,DL,0201,2026-01-05,546.65,USD,A310-300,280,188,106519.03,22,16,10,7
300,DL,0201,2026-01-16,469.34,USD,747-400,385,298,129920.61,31,23,21,16
300,DL,0201,2026-01-26,539.61,USD,A330-300,223,177,103052.09,22,18,11,9
300,DL,0201,2026-02-07,539.25,USD,A330-300,223,197,108690.68,22,19,11,9
300,DL,0201,2026-02-18,515.32,USD,A330-300,223,182,100649.26,22,18,11,8
300,DL,0201,2026-02-28,447.46,USD,A330-300,223,154,69186.54,22,16,11,7
300,DL,0201,2026-03-13,507.24,USD,A310-300,280,241,113964.74,22,18,10,8
300,DL,0201,2026-03-26,493.98,USD,A330-300,223,156,74704.26,22,16,11,8
300,DL,0201,2026-04-06,574.15,USD,747-400,385,307,186699.07,31,25,21,17
300,DL,0201,2026-04-16,466.85,USD,747-400,385,301,160063.58,31,23,21,15
300,DL,0201,2026-04-28,593.86,USD,A310-300,280,215,109439.03,22,16,10,8
300,DL,0201,2026-05-10,506.27,USD,A330-300,223,161,85031.39,22,16,11,7
300,DL,0201,2026-05-24,465.34,USD,747-400,385,333,141091.79,31,28,21,18
300,DL,0201,2026-06-07,534.70,USD,A310-300,280,220,109056.31,22,17,10,7
300,DL,0201,2026-06-18,482.62,USD,A310-300,280,223,115768.17,22,17,10,7
300,DL,0201,2026-06-29,493.68,USD,A330-300,223,188,93708.23,22,18,11,8
300,DL,0201,2026-07-12,593.07,USD,DC-10-10,380,315,197848.09,41,33,18,16
300,DL,0201,2026-07-26,583.66,USD,DC-10-10,380,265,176358.83,41,29,18,11
300,DL,0201,2026-08-06,600.46,USD,A310-300,280,253,161483.73,22,19,10,8
300,DL,0201,2026-08-19,502.60,USD,DC-10-10,380,258,148893.21,41,29,18,11
300,DL,0201,2026-09-01,508.22,USD,A310-300,280,198,90886.79,22,15,10,7
300,DL,0201,2026-09-11,462.24,USD,A310-300,280,187,77778.01,22,15,10,7
300,DL,0201,2026-09-22,531.00,USD,747-400,385,330,175043.59,31,25,21,19
300,DL,0201,2026-10-05,462.35,USD,A330-300,223,189,95599.66,22,18,11,9
300,DL,0201,2026-10-15,511.81,USD,DC-10-10,380,265,128683.48,41,28,18,13
300,DL,0201,2026-10-26,599.78,USD,A310-300,280,226,144606.75,22,18,10,8
300,DL,0201,2026-11-07,450.36,USD,DC-10-10,380,354,180274.98,41,39,18,15
300,DL,0201,2026-11-19,451.81,USD,A310-300,280,210,106403.34,22,17,10,7
300,BA,0100,2027-01-05,614.91,GBP,DC-10-10,380,320,167839.29,41,35,18,15
300,BA,0100,2027-01-17,612.09,GBP,747-400,385,275,186340.38,31,22,21,13
300,BA,0100,2027-01-27,614.12,GBP,DC-10-10,380,333,193698.91,41,35,18,15
300,BA,0100,2027-02-07,714.30,GBP,747-400,385,302,243262.13,31,25,21,17
300,BA,0100,2027-02-19,719.54,GBP,DC-10-10,380,365,300926.80,41,40,18,16
300,BA,0100,2027-03-02,733.97,GBP,A310-300,280,260,169603.90,22,19,10,9
300,BA,0100,2027-03-14,764.13,GBP,A310-300,280,248,173816.43,22,20,10,9
300,BA,0100,2027-03-25,611.10,GBP,DC-10-10,380,315,205566.55,41,35,18,14
300,BA,0100,2027-04-07,612.39,GBP,A310-300,280,228,122028.35,22,19,10,8
300,BA,0100,2027-04-19,732.13,GBP,747-400,385,320,242022.07,31,27,21,16
300,BA,0100,2027-05-03,712.62,GBP,A310-300,280,267,171859.26,22,21,10,10
300,BA,0100,2027-05-15,597.55,GBP,DC-10-10,380,296,176736.20,41,33,18,13
300,BA,0100,2027-05-27,779.62,GBP,DC-10-10,380,293,207504.85,41,31,18,13
300,BA,0100,2027-06-07,675.41,GBP,A330-300,223,170,100911.73,22,16,11,8
300,BA,0100,2027-06-20,662.74,GBP,A310-300,280,220,128890.83,22,17,10,8
300,BA,0100,2027-07-01,601.90,GBP,747-400,385,325,175735.88,31,27,21,17
300,BA,0100,2027-07-12,674.88,GBP,DC-10-10,380,349,235642.18,41,38,18,16
300,BA,0100,2027-07-23,787.94,GBP,A310-300,280,222,186385.80,22,16,10,8
300,BA,0100,2027-08-04,744.75,GBP,A330-300,223,199,140850.36,22,19,11,9
300,BA,0100,2027-08-14,661.89,GBP,A310-300,280,194,130038.13,22,16,10,7
300,BA,0100,2027-08-28,689.83,GBP,A310-300,280,196,119374.98,22,16,10,7
300,BA,0100,2027-09-08,732.05,GBP,DC-10-10,380,323,239133.01,41,37,18,15
